video,cp,n_pre,sum,rate,max,first,t_max,p,n,ttc_start,ttc_true,distance,dv_kph
LC_dv14_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,10,772.2449310550315,77.22449310550316,255.80195833993193,0.011377658211382346,2.0,0.9166666666666666,12,3.0,1.8,7.0,14.0
LC_dv14_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,30,51.151293984121025,1.705043132804034,17.106692783578097,0.0,3.6,0.0416666666666666,24,4.0,4.0,15.555555555555555,14.0
LC_dv14_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,19,776.7531386651619,40.88174414027168,135.56498350199794,0.0,3.4000000000000004,0.5416666666666666,12,4.0,3.7,14.38888888888889,14.0
LC_dv14_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,18,702.6155116478773,39.03419509154874,106.85399419343977,0.0,3.2,0.6666666666666666,12,4.0,3.4,13.22222222222222,14.0
LC_dv14_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,16,736.6738047956111,46.04211279972569,119.88919379435968,0.0,3.0,0.6666666666666666,12,4.0,3.1,12.055555555555555,14.0
LC_dv14_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,15,785.8206602141119,52.38804401427412,161.44266815688385,0.0021025485027891954,2.8000000000000003,0.6666666666666666,12,4.0,2.8,10.888888888888888,14.0
LC_dv14_Tlc4p0_TTC05_CP1_S5p033_E15p033.mp4,CP1,30,49.816149485639684,1.6605383161879894,9.306958318143803,0.0,4.4,0.0,12,5.0,5.0,19.444444444444443,14.0
LC_dv14_Tlc4p0_TTC05_CP2_S5p333_E15p333.mp4,CP2,24,750.3245693332531,31.263523722218878,107.72304442301842,0.0,4.2,0.2916666666666667,12,5.0,4.7,18.27777777777778,14.0
LC_dv14_Tlc4p0_TTC05_CP4_S5p933_E15p933.mp4,CP4,22,760.3214572832155,34.56006624014616,109.01005645307342,0.0,3.6,0.5833333333333334,12,5.0,4.1,15.944444444444445,14.0
LC_dv14_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,30,42.64645015197217,1.4215483383990724,15.045158791637114,0.0,5.6000000000000005,0.0,12,7.0,7.0,27.22222222222222,14.0
LC_dv14_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,30,632.5371869725956,21.08457289908652,89.35395048190497,0.0,4.6000000000000005,0.375,12,7.0,6.4,24.88888888888889,14.0
LC_dv14_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,29,751.4508494955166,25.91209825846609,102.15158715495741,0.0,4.800000000000001,0.375,12,7.0,5.8,22.55555555555556,14.0
LC_dv21_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,30,110.58967564672422,3.6863225215574738,61.26867009839367,0.0,2.0,0.0,21,2.0,2.0,11.666666666666666,21.0
